results_dir,shift_mode,tag,fold,k,rho,wl_broken,max_workload,cap_broken,N_train_visits,V_test_visits,coverage_kappa
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,1,0.5,8,,0,577,5497,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,2,0.5,8,,0,587,5491,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,3,0.5,8,,0,591,5555,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,4,0.5,8,,0,583,5505,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,6,0.5,8,,0,606,5653,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,1,1.0,8,,0,577,5691,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,2,1.0,8,,0,587,5680,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,3,1.0,8,,0,591,5734,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,4,1.0,8,,0,583,5691,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,6,1.0,8,,0,606,5753,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,1,2.0,8,,0,577,5754,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,2,2.0,8,,0,587,5802,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,3,2.0,8,,0,591,5794,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,4,2.0,8,,0,583,5750,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f2,2,6,2.0,8,,0,606,5869,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,1,0.0,8,,0,571,3297,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,2,0.0,8,,0,575,3410,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,3,0.0,8,,0,585,3208,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,4,0.0,8,,0,569,3246,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,6,0.0,8,,0,594,3526,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,1,0.25,8,,0,571,3567,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,2,0.25,8,,0,575,3656,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,3,0.25,8,,0,585,3517,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,4,0.25,8,,0,569,3557,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,6,0.25,8,,0,594,3728,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,1,0.5,8,,0,571,3744,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,2,0.5,8,,0,575,3763,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,3,0.5,8,,0,585,3659,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,4,0.5,8,,0,569,3744,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,6,0.5,8,,0,594,3830,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,1,1.0,8,,0,571,3840,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,2,1.0,8,,0,575,3882,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,3,1.0,8,,0,585,3772,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,4,1.0,8,,0,569,3835,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,6,1.0,8,,0,594,3907,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,1,2.0,8,,0,571,3914,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,2,2.0,8,,0,575,3974,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,3,2.0,8,,0,585,3854,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,4,2.0,8,,0,569,3947,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f3,3,6,2.0,8,,0,594,3974,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,1,0.0,4,,0,557,1581,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,2,0.0,7,,0,580,1896,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,3,0.0,7,,0,578,1930,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,4,0.0,6,,0,567,1779,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,6,0.0,5,,0,587,1814,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,1,0.25,4,,0,557,1781,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,2,0.25,7,,0,580,2000,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,3,0.25,7,,0,578,2048,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,4,0.25,6,,0,567,1945,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,6,0.25,5,,0,587,1937,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,1,0.5,4,,0,557,1886,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,2,0.5,7,,0,580,2075,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,3,0.5,7,,0,578,2070,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,4,0.5,6,,0,567,2035,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,6,0.5,5,,0,587,2025,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,1,1.0,4,,0,557,1947,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,2,1.0,7,,0,580,2150,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,3,1.0,7,,0,578,2123,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,4,1.0,6,,0,567,2112,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,6,1.0,5,,0,587,2065,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,1,2.0,4,,0,557,1980,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,2,2.0,7,,0,580,2171,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,3,2.0,7,,0,578,2145,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,4,2.0,6,,0,567,2141,1.0
iscf10kt_results_t500,unstructured,iscf10kt_r0f4,4,6,2.0,5,,0,587,2074,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,1,0.0,3,,0,12833,12998,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,10,0.0,2,,0,14672,14969,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,1,0.5,3,,0,12833,13005,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,10,0.5,4,,0,14672,14875,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,1,1.0,2,,0,12833,12428,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,10,1.0,2,,0,14672,14430,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,1,2.0,2,,0,12833,10707,1.0
iscfco_results_mm,demand,iscfco_r0f0,0,10,2.0,2,,0,14672,11802,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,1,0.0,3,,0,15412,10330,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,10,0.0,1,,0,15294,10200,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,1,0.5,2,,0,15412,10190,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,10,0.5,2,,0,15294,10027,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,1,1.0,2,,0,15412,9791,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,10,1.0,2,,0,15294,9625,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,1,2.0,1,,0,15412,8312,1.0
iscfco_results_mm,demand,iscfco_r0f1,1,10,2.0,3,,0,15294,8287,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,1,0.0,2,,0,18046,7940,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,10,0.0,2,,0,18171,7943,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,1,0.5,3,,0,18046,7742,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,10,0.5,4,,0,18171,7816,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,1,1.0,2,,0,18046,7422,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,10,1.0,2,,0,18171,7435,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,1,2.0,3,,0,18046,6455,1.0
iscfco_results_mm,demand,iscfco_r0f2,2,10,2.0,3,,0,18171,6520,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,1,0.0,2,,0,20506,5131,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,10,0.0,1,,0,20553,5246,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,1,0.5,1,,0,20506,5020,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,10,0.5,2,,0,20553,5133,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,1,1.0,2,,0,20506,4782,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,10,1.0,1,,0,20553,4840,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,1,2.0,4,,0,20506,4204,1.0
iscfco_results_mm,demand,iscfco_r0f3,3,10,2.0,4,,0,20553,4266,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,1,0.0,3,,0,23401,2709,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,10,0.0,3,,0,23315,2690,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,1,0.5,2,,0,23401,2564,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,10,0.5,2,,0,23315,2565,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,1,1.0,3,,0,23401,2440,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,10,1.0,4,,0,23315,2416,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,1,2.0,3,,0,23401,2213,1.0
iscfco_results_mm,demand,iscfco_r0f4,4,10,2.0,4,,0,23315,2248,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,1,0.0,0,,0,12833,13032,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,10,0.0,0,,0,14672,15004,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,1,0.5,0,,0,12833,16921,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,10,0.5,0,,0,14672,17703,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,1,1.0,0,,0,12833,17637,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,10,1.0,0,,0,14672,18314,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,1,2.0,0,,0,12833,17950,1.0
iscfco_results_mm,structured,iscfco_r0f0,0,10,2.0,0,,0,14672,18533,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,1,0.0,0,,0,15412,10415,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,10,0.0,0,,0,15294,10250,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,1,0.5,0,,0,15412,13454,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,10,0.5,0,,0,15294,13144,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,1,1.0,0,,0,15412,14041,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,10,1.0,0,,0,15294,13700,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,1,2.0,0,,0,15412,14278,1.0
iscfco_results_mm,structured,iscfco_r0f1,1,10,2.0,0,,0,15294,13977,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,1,0.0,0,,0,18046,7893,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,10,0.0,0,,0,18171,7931,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,1,0.5,0,,0,18046,9931,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,10,0.5,0,,0,18171,10016,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,1,1.0,0,,0,18046,10436,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,10,1.0,0,,0,18171,10482,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,1,2.0,0,,0,18046,10538,1.0
iscfco_results_mm,structured,iscfco_r0f2,2,10,2.0,0,,0,18171,10608,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,1,0.0,0,,0,20506,5161,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,10,0.0,0,,0,20553,5247,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,1,0.5,0,,0,20506,6604,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,10,0.5,0,,0,20553,6738,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,1,1.0,0,,0,20506,6900,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,10,1.0,0,,0,20553,7073,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,1,2.0,0,,0,20506,6984,1.0
iscfco_results_mm,structured,iscfco_r0f3,3,10,2.0,0,,0,20553,7079,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,1,0.0,0,,0,23401,2617,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,10,0.0,0,,0,23315,2618,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,1,0.5,0,,0,23401,3305,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,10,0.5,0,,0,23315,3333,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,1,1.0,0,,0,23401,3431,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,10,1.0,0,,0,23315,3459,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,1,2.0,0,,0,23401,3463,1.0
iscfco_results_mm,structured,iscfco_r0f4,4,10,2.0,0,,0,23315,3494,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,1,0.0,0,,0,12833,13032,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,10,0.0,0,,0,14672,15004,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,1,0.5,0,,0,12833,17667,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,10,0.5,0,,0,14672,18253,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,1,1.0,0,,0,12833,18777,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,10,1.0,0,,0,14672,19145,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,1,2.0,0,,0,12833,19285,1.0
iscfco_results_mm,unstructured,iscfco_r0f0,0,10,2.0,0,,0,14672,19350,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,1,0.0,0,,0,15412,10415,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,10,0.0,0,,0,15294,10250,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,1,0.5,0,,0,15412,14241,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,10,0.5,0,,0,15294,14084,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,1,1.0,0,,0,15412,15038,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,10,1.0,0,,0,15294,15043,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,1,2.0,0,,0,15412,15380,1.0
iscfco_results_mm,unstructured,iscfco_r0f1,1,10,2.0,0,,0,15294,15471,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,1,0.0,0,,0,18046,7893,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,10,0.0,0,,0,18171,7931,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,1,0.5,0,,0,18046,10695,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,10,0.5,0,,0,18171,10711,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,1,1.0,0,,0,18046,11371,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,10,1.0,0,,0,18171,11326,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,1,2.0,0,,0,18046,11635,1.0
iscfco_results_mm,unstructured,iscfco_r0f2,2,10,2.0,0,,0,18171,11599,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,1,0.0,0,,0,20506,5161,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,10,0.0,0,,0,20553,5247,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,1,0.5,0,,0,20506,7130,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,10,0.5,0,,0,20553,7140,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,1,1.0,0,,0,20506,7586,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,10,1.0,0,,0,20553,7564,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,1,2.0,0,,0,20506,7753,1.0
iscfco_results_mm,unstructured,iscfco_r0f3,3,10,2.0,0,,0,20553,7755,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,1,0.0,0,,0,23401,2617,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,10,0.0,0,,0,23315,2618,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,1,0.5,0,,0,23401,3543,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,10,0.5,0,,0,23315,3540,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,1,1.0,0,,0,23401,3782,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,10,1.0,0,,0,23315,3772,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,1,2.0,0,,0,23401,3835,1.0
iscfco_results_mm,unstructured,iscfco_r0f4,4,10,2.0,0,,0,23315,3896,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,1,0.0,3,,0,12833,12998,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,10,0.0,1,,0,14170,14352,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,1,0.5,3,,0,12833,13005,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,10,0.5,3,,0,14170,14079,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,1,1.0,2,,0,12833,12428,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,10,1.0,2,,0,14170,13600,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,1,2.0,2,,0,12833,10707,1.0
iscfco_results_ms,demand,iscfco_r0f0,0,10,2.0,3,,0,14170,11691,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,1,0.0,3,,0,15412,10330,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,10,0.0,3,,0,17837,11854,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,1,0.5,2,,0,15412,10190,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,10,0.5,2,,0,17837,11554,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,1,1.0,2,,0,15412,9791,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,10,1.0,1,,0,17837,11060,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,1,2.0,1,,0,15412,8312,1.0
iscfco_results_ms,demand,iscfco_r0f1,1,10,2.0,3,,0,17837,9181,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,1,0.0,2,,0,18046,7940,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,10,0.0,2,,0,20585,9027,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,1,0.5,3,,0,18046,7742,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,10,0.5,2,,0,20585,8925,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,1,1.0,2,,0,18046,7422,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,10,1.0,1,,0,20585,8381,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,1,2.0,3,,0,18046,6455,1.0
iscfco_results_ms,demand,iscfco_r0f2,2,10,2.0,2,,0,20585,7285,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,1,0.0,2,,0,20506,5131,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,10,0.0,4,,0,24347,6088,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,1,0.5,1,,0,20506,5020,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,10,0.5,3,,0,24347,5931,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,1,1.0,2,,0,20506,4782,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,10,1.0,1,,0,24347,5561,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,1,2.0,4,,0,20506,4204,1.0
iscfco_results_ms,demand,iscfco_r0f3,3,10,2.0,2,,0,24347,4756,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,1,0.0,3,,0,23401,2709,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,10,0.0,1,,0,26042,3020,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,1,0.5,2,,0,23401,2564,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,10,0.5,2,,0,26042,2852,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,1,1.0,3,,0,23401,2440,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,10,1.0,2,,0,26042,2686,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,1,2.0,3,,0,23401,2213,1.0
iscfco_results_ms,demand,iscfco_r0f4,4,10,2.0,3,,0,26042,2375,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,1,0.0,0,,0,12833,13032,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,10,0.0,1,,0,14170,14349,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,1,0.5,0,,0,12833,16921,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,10,0.5,1,,0,14170,17624,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,1,1.0,0,,0,12833,17637,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,10,1.0,1,,0,14170,18241,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,1,2.0,0,,0,12833,17950,1.0
iscfco_results_ms,structured,iscfco_r0f0,0,10,2.0,1,,0,14170,18525,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,1,0.0,0,,0,15412,10415,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,10,0.0,0,,0,17837,11926,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,1,0.5,0,,0,15412,13454,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,10,0.5,0,,0,17837,14189,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,1,1.0,0,,0,15412,14041,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,10,1.0,0,,0,17837,14615,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,1,2.0,0,,0,15412,14278,1.0
iscfco_results_ms,structured,iscfco_r0f1,1,10,2.0,0,,0,17837,14880,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,1,0.0,0,,0,18046,7893,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,10,0.0,0,,0,20585,9003,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,1,0.5,0,,0,18046,9931,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,10,0.5,0,,0,20585,10491,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,1,1.0,0,,0,18046,10436,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,10,1.0,0,,0,20585,10842,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,1,2.0,0,,0,18046,10538,1.0
iscfco_results_ms,structured,iscfco_r0f2,2,10,2.0,0,,0,20585,10973,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,1,0.0,0,,0,20506,5161,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,10,0.0,0,,0,24347,6155,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,1,0.5,0,,0,20506,6604,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,10,0.5,0,,0,24347,7124,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,1,1.0,0,,0,20506,6900,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,10,1.0,0,,0,24347,7255,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,1,2.0,0,,0,20506,6984,1.0
iscfco_results_ms,structured,iscfco_r0f3,3,10,2.0,0,,0,24347,7305,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,1,0.0,0,,0,23401,2617,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,10,0.0,0,,0,26042,2903,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,1,0.5,0,,0,23401,3305,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,10,0.5,0,,0,26042,3471,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,1,1.0,0,,0,23401,3431,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,10,1.0,0,,0,26042,3584,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,1,2.0,0,,0,23401,3463,1.0
iscfco_results_ms,structured,iscfco_r0f4,4,10,2.0,0,,0,26042,3641,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,1,0.0,0,,0,12833,13032,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,10,0.0,1,,0,14170,14349,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,1,0.5,0,,0,12833,17667,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,10,0.5,1,,0,14170,18178,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,1,1.0,0,,0,12833,18777,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,10,1.0,1,,0,14170,19034,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,1,2.0,0,,0,12833,19285,1.0
iscfco_results_ms,unstructured,iscfco_r0f0,0,10,2.0,1,,0,14170,19455,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,1,0.0,0,,0,15412,10415,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,10,0.0,0,,0,17837,11926,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,1,0.5,0,,0,15412,14241,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,10,0.5,0,,0,17837,14623,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,1,1.0,0,,0,15412,15038,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,10,1.0,0,,0,17837,15259,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,1,2.0,0,,0,15412,15380,1.0
iscfco_results_ms,unstructured,iscfco_r0f1,1,10,2.0,0,,0,17837,15552,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,1,0.0,0,,0,18046,7893,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,10,0.0,0,,0,20585,9003,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,1,0.5,0,,0,18046,10695,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,10,0.5,0,,0,20585,11043,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,1,1.0,0,,0,18046,11371,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,10,1.0,0,,0,20585,11438,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,1,2.0,0,,0,18046,11635,1.0
iscfco_results_ms,unstructured,iscfco_r0f2,2,10,2.0,0,,0,20585,11668,1.0
iscfco_results_ms,unstructured,iscfco_r0f3,3,1,0.0,0,,0,20506,5161,1.0
iscfco_results_ms,unstructured,iscfco_r0f3,3,10,0.0,0,,0,24347,6155,1.0
iscfco_results_ms,unstructured,iscfco_r0f3,3,1,0.5,0,,0,20506,7130,1.0
iscfco_results_ms,unstructured,iscfco_r0f3,3,10,0.5,0,,0,24347,7402,1.0
